sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent
slr0788	slr0788	slr0788	similar to pre-B cell enhancing factor	0.1256422976231759	0.0051440283983830845	0.21566784484636167	0.12246337592838177	0.8485361072467434	0.9445730452674896	0.008962023964369889	1.273890432881431e-4
slr0789	slr0789	slr0789	hypothetical protein	0.3763084628974367	0.26158080197655487	0.3254971351811784	0.3255953978244231	0.6415543124880474	0.7642900732302685	0.07253969217299856	0.030537408722183634
slr0793	slr0793	nrsB	cation efflux system protein involved in nickel and cobalt tolerance	0.4785402291329457	0.2412214001992753	0.30663520163296754	0.18176853775585486	0.3039354473386183	0.2903862800259684	0.24750992943244388	0.12954165872391732
slr0794	slr0794	nrsA	cation efflux system protein involved in nickel and cobalt tolerance	-2.0132329865461163	-3.707754912109229	1.2046221884964876	2.490316718068707	0.5048438675696012	0.8418815484032875	0.597613947950986	0.2771510047354567
slr0795	slr0795	nrsC	cation efflux system protein involved in nickel and cobalt tolerance	-0.5872214726063282	-0.011144790313168031	0.9160700364220045	0.3066183392787227	0.9518401811534895	0.8418815484032875	0.012587659382975142	8.330620297400904e-4
slr0797	slr0797	coaT	cobalt-transporting P-type ATPase (cobalt efflu x pump) involved in cobalt tolerance	0.6653490954625302	0.20170500886868373	0.12321446295393924	0.17609614342964514	0.3039354473386183	0.38083581665957145	0.34413095836112134	0.08456728860385691
slr0798	slr0798	ziaA	zinc-transporting P-type ATPase (zinc efflux pu mp) involved in zinc tolerance	0.34462436954879466	0.06218602035220403	0.2687886584674948	0.1487449529522837	0.9518401811534895	1	0.007387356187264242	-0
slr0800	slr0800	slr0800	putative transposase [ISY802c: 3066278 - 306718 4]	0.3597717658755817	0.4277342112536234	0.3862860869880888	0.26581981638040697	0.8384753573381241	0.6084911007822243	0.027526028694986163	0.09228184632149831
slr0801	slr0801	slr0801	hypothetical protein	-0.14803360197042376	0.12408727051990555	0.49348436445300203	0.25567455358177615	0.9518401811534895	0.8418815484032875	0.0031732432238352915	0.009275400482150071
slr0806	slr0806	slr0806	hypothetical protein	0.3064617714061455	0.5264939362884969	0.21891294288044735	0.318745642092911	0.7799007804716042	0.38083581665957145	0.033085810522990464	0.22073901341377494
slr0808	slr0808	slr0808	16S rRNA processing protein RimM homolog	0.443322746750676	0.04384428763269857	0.360498086903489	0.28765951749408547	0.5048438675696012	0.7642900732302685	0.13159721635431185	0.0051184602289456255
slr0810	slr0810	slr0810	hypothetical protein	-0.08344674348009672	0.42381720062760114	0.14770040811105073	0.2969689384456216	0.8485361072467434	0.6084911007822243	0.00595222889874393	0.09143676785192523
slr0812	slr0812	slr0812	hypothetical protein	-2.4105424890439777	-3.2645799943091984	1.3827537182255218	1.7300981948682217	0.3953668238067177	0.2903862800259684	0.9714480836085274	1.7531575024038877
slr0813	slr0813	slr0813	hypothetical protein	0.10889846305374733	0.4702584919665796	0.468471975071464	0.31381762235970806	0.9518401811534895	0.2903862800259684	0.0023343437258280227	0.25254005253279216
slr0815	slr0815	slr0815	hypothetical protein	0.870919549251694	-0.057213593800095934	0.8722639737152085	0.18738488283443638	0.7799007804716042	1	0.09402503632050721	-0
slr0816	slr0816	slr0816	hypothetical protein	0.20263431780881402	0.09009903452373234	0.4587244932241622	0.17460103131485674	1	0.9445730452674896	-0	0.002231253196963568
slr0818	slr0818	slr0818	hypothetical protein	0.08384341796668707	0.030053867624304523	0.9042737308089356	0.25366509110767665	0.9518401811534895	1	0.001797264637113513	-0
slr0820	slr0820	slr0820	probable glycosyltransferase	0.8954826500764776	-1.45244551995017	0.6561966292193951	1.074550356209323	0.3953668238067177	0.6202620874549323	0.3608793075729972	0.30127316860490805
slr0821	slr0821	slr0821	hypothetical protein	-2.033395484821209	-2.2294993345690752	1.0036402473539985	1.0903283503905927	0.3039354473386183	0.2903862800259684	1.0517100597127167	1.1972944427209058
slr0822	slr0822	slr0822	cation-transporting P-type ATPase PacL	-1.2702680189312154	0.20535407825741817	1.0229697947164518	0.1852908087276329	0.6415543124880474	0.2903862800259684	0.24486521073959813	0.11028004937045795
slr0825	slr0825	slr0825	probable peptidase	0.5698940205836013	0.17494356790945514	0.3970864277678304	0.14502279222102393	0.7799007804716042	1	0.06152612607014432	-0
slr0829	slr0829	slr0829	unknown protein	0.23920001371166866	0.6289159159092178	0.3224136223955867	0.404513739296024	0.7799007804716042	0.2903862800259684	0.025824187775357506	0.33774288217151527
slr0841	slr0841	slr0841	periplasmic protein;  function unknown	0.2659052547630566	-0.10809276884299629	0.783753444881643	0.27926642645708205	1	1	-0	-0
slr0842	slr0842	slr0842	hypothetical protein	0.3025171614336123	-0.22351523282686236	0.2854545876785761	0.1804985515707977	0.7799007804716042	0.49200989978000487	0.032659947885900334	0.06884853857018337
slr0845	slr0845	slr0845	hypothetical protein	0.525604762933233	-0.07445632598421223	0.36402180491557884	0.22281885367477353	0.5048438675696012	0.8418815484032875	0.1560220498757342	0.0055655365698635455
slr0846	slr0846	slr0846	hypothetical protein	-0.131161432720642	0.505786544514296	0.20727987293316438	0.22608976131617833	0.7799007804716042	0.2903862800259684	0.01416027288169653	0.27161946611077337
slr0848	slr0848	slr0848	hypothetical protein	-2.319017362052368	-1.390130414570102	1.211516429496324	0.2591935763298782	0.3039354473386183	0.2903862800259684	1.199439020360258	0.7465332661082814
slr0852	slr0852	slr0852	hypothetical protein	0.16076213207728882	-0.05119050739404899	0.31694976705116545	0.10941815534167397	1	0.9445730452674896	-0	0.0012677048525650226
slr0857	slr0857	slr0857	putative transposase [ISY100l: 1346125 - 134707 0]	0.11763326350902603	0.13372010511598625	NA	NA	1	1	-0	-0
slr0863	slr0863	slr0863	hypothetical protein	0.26066348145877133	-0.21539119028442152	0.4463961223807795	0.32452524252476966	0.9518401811534895	0.8418815484032875	0.00558757346460854	0.016100277988583173
slr0864	slr0864	slr0864	ATP-binding protein of ABC transporter	-0.06609077329678247	0.21274789351526036	0.22692715242824385	0.06387443597917354	0.8485361072467434	0.2903862800259684	0.004714233226504171	0.1142507049259262
slr0865	slr0865	slr0865	hypothetical protein	-0.4905747291173538	-0.971139924170414	0.5731187779184063	0.7588434611522421	1	0.9445730452674896	-0	0.024049747835349296
slr0867	slr0867	slr0867	unknown protein	-2.908260971668684	-3.61704255545245	1.5519976435100267	2.170854808825354	0.3953668238067177	0.2903862800259684	1.1720285207175511	1.942438323968052
slr0868	slr0868	slr0868	unknown protein	-0.19231657256719595	-0.04849850560316743	0.4055775025223367	0.11015716043470349	1	1	-0	-0
slr0869	slr0869	slr0869	hypothetical protein	-0.3520918379428443	-1.1285809521859245	0.8505311500538251	1.3363942592048503	0.8485361072467434	0.8418815484032875	0.025114595554170737	0.08436030758184396
slr0870	slr0870	slr0870	hypothetical protein	-1.1973732639391228	-0.007037920786075386	1.0901884831898583	0.110368888525077	1	1	-0	-0
slr0871	slr0871	slr0871	unknown protein	0.09748666845906792	0.19428226335553905	0.21121042403173534	0.13566383421626257	0.8485361072467434	0.38083581665957145	0.006953692151961973	0.08145521188566418
slr0872	slr0872	slr0872	hypothetical protein	-2.512574035930593	-2.658827215845135	1.3479402513025682	1.477510860877116	0.3039354473386183	0.2903862800259684	1.2995501411736112	1.4278537787954872
slr0876	slr0876	slr0876	hypothetical protein	0.7636797843373849	0.051846567812257736	0.6652070515294634	0.07451775225774843	0.6415543124880474	0.2903862800259684	0.14721193365686908	0.02784284639751505
slr0877	slr0877	slr0877	glutamyl-tRNA(Gln) amidotransferase subunit A	-2.215260958519485	-3.321846736455638	0.44452866341167513	1.094834956262201	0.3039354473386183	0.2903862800259684	1.1457742737973236	1.7839111119975481
slr0878	slr0878	slr0878	hypothetical protein	-2.67360315732679	-0.9476198586036585	1.7867162939530057	0.6521238363599561	1	0.8418815484032875	-0	0.07083364519632473
slr0880	slr0880	slr0880	similar to fibronectin binding protein	-0.7784757745748313	-1.715004426018048	0.7051280968546039	1.378667822237659	0.8485361072467434	0.8418815484032875	0.05552842219063437	0.12819488101662707
slr0881	slr0881	slr0881	unknown protein	0.7624011538961918	0.09566918520060019	0.5407100597744651	0.15415028398617894	0.6415543124880474	0.7642900732302685	0.14696545645066164	0.011168591075926356
slr0882	slr0882	ycf84	hypothetical protein YCF84	-3.5316948233433068	-3.6439597788125413	1.6026267888271517	2.4385084379242596	0.3039354473386183	0.2903862800259684	1.8266584150854803	1.956893516415438
slr0885	slr0885	slr0885	hypothetical protein	-0.25006891516174434	-0.7732616362216799	0.847566012694302	1.2726963180164683	0.8485361072467434	0.9445730452674896	0.01783733386621972	0.019149400512770677
slr0887	slr0887	slr0887	hypothetical protein	-0.13588451850309957	-0.13130664983601847	0.9296347613687406	0.8886788104875685	0.8485361072467434	0.8418815484032875	0.009692598227262974	0.00981504193053503
slr0888	slr0888	slr0888	hypothetical protein	1.2077898963982039	-0.0019788505862559824	0.777999011495397	0.23398134923989478	0.3039354473386183	0.9445730452674896	0.6246914550285136	4.9005149946794214e-05
slr0889	slr0889	slr0889	hypothetical protein	0.43255265303332036	0.23887760547340783	0.23385992481883783	0.19943161322105468	0.3953668238067177	0.2903862800259684	0.174318622367721	0.12828298492363915
slr0890	slr0890	slr0890	unknown protein	0.2115836617469286	0.18928084873640885	0.14477221791553474	0.17884836349650443	0.5048438675696012	0.49200989978000487	0.06280711088259908	0.05830345274462887
slr0895	slr0895	slr0895	transcriptional regulator	0.19244918858309926	0.15887954009563016	0.9750979978769084	0.3214690630341761	0.8485361072467434	0.8418815484032875	0.013727337629387095	0.011876088148545337
slr0896	slr0896	slr0896	multi-drug efflux transporter	-1.3576877775934146	-2.0721000284708397	0.7875991727430383	1.4487258557238063	0.5048438675696012	0.9445730452674896	0.40301999732499166	0.05131442126314961
slr0897	slr0897	slr0897	probable endoglucanase	-0.9101845849493341	-0.3769496850474768	1.841642546611339	0.6922419552362133	0.8485361072467434	1	0.06492316852387248	-0
slr0904	slr0904	comM	competence protein ComM homolog	0.2541241710627439	0.1191781268724665	0.6615832617192998	0.253648817238271	0.8485361072467434	0.9445730452674896	0.018126593942276358	0.0029513809775872507
slr0907	slr0907	slr0907	unknown protein	0.027606250618212477	1.7697092537148844	0.5307386452395292	1.0547658580840453	0.9518401811534895	0.38083581665957145	5.917666431385207e-4	0.7419722199425195
slr0909	slr0909	slr0909	unknown protein	0.4848902582774761	2.196496467831791	0.5394928257335178	1.0879321517594973	0.3953668238067177	0.2903862800259684	0.19541066556802947	1.179571114292083
slr0912	slr0912	slr0912	unknown protein	-0.7787236479264389	0.4380728545704871	1.191109773490839	0.463841955719378	0.8485361072467434	0.6202620874549323	0.05554610291567092	0.0908671582950496
slr0913	slr0913	slr0913	unknown protein	-0.5556760427696462	-0.3032294041675295	0.619882091227232	0.3468564939806527	0.8485361072467434	0.7642900732302685	0.03963619024752053	0.035399540721944914
slr0914	slr0914	slr0914	unknown protein	0.1403660013165515	-1.1168229603552835	0.85896592433628	0.37791578427369943	0.8485361072467434	0.2903862800259684	0.01001226092947274	0.5997606293051184
slr0915	slr0915	slr0915	putative endonuclease [encoded in trnfM-intron: 2791054 - 2791708]	-1.8179471676719186	-3.9595130639702623	1.4798987144737097	1.4024965934897564	0.3953668238067177	0.2903862800259684	0.7326323017176305	2.1263531743949677
slr0919	slr0919	slr0919	hypothetical protein	1.040953664337206	-0.13129664766507482	0.8773038681871181	0.41929994394544623	0.7799007804716042	1	0.11238202906498884	-0
slr0920	slr0920	slr0920	mutator MutT protein	0.5613176013197532	0.10570449838863352	0.3301676569252676	0.29332027219040013	0.3039354473386183	0.8418815484032875	0.2903239298053737	0.007901306485439076
slr0921	slr0921	slr0921	hypothetical protein	1.1521764647375576	-0.7922507980007673	0.33254787519263035	0.7052314967852957	0.3039354473386183	0.38083581665957145	0.5959271511981694	0.3321608236550286
slr0923	slr0923	ycf65	hypothetical protein YCF65	-0.7699554912349196	-1.2654885052714515	0.39049327527662847	0.6737899454795808	0.3039354473386183	0.38083581665957145	0.39823533675939693	0.5305715125786837
slr0924	slr0924	slr0924	periplasmic protein;  function unknown	-1.8441834475328658	-0.7544342872334188	0.7913877511379319	0.609778953600514	0.3039354473386183	0.6202620874549323	0.9538460659543232	0.15648835367456343
slr0929	slr0929	slr0929	chromosome partitioning protein;  ParA family	-0.593290754590958	0.15924278831680022	0.34011406236256037	0.08305695452974504	0.3039354473386183	0.38083581665957145	0.3068610408529176	0.066764484001669
slr0930	slr0930	slr0930	hypothetical protein	-0.09103809671326496	0.23722220017748163	0.6494663952832975	0.04692193757667977	1	0.2903862800259684	-0	0.12739399270438545
slr0935	slr0935	slr0935	hypothetical protein	-1.0330491229371348	-2.9275079643982496	0.5589064610802018	1.734697943817037	0.5048438675696012	0.8418815484032875	0.30665331281150404	0.21882831873654435
slr0937	slr0937	slr0937	unknown protein	-0.4252639431402284	0.19568802985278422	0.4391335319698769	0.1475471087873325	0.6415543124880474	0.38083581665957145	0.08197667224953038	0.08204459665974066
slr0938	slr0938	slr0938	probable UDP-N-acetylmuramyl tripeptide synthet ase	-2.6260095007844435	-2.1977487447241955	1.1216009944359016	1.5443338567789402	0.3039354473386183	0.2903862800259684	1.3582210787288171	1.1802436169211603
slr0941	slr0941	slr0941	hypothetical protein	-1.9890392415768163	0.022772395179939245	1.20583643678327	0.15435113824367447	0.5048438675696012	1	0.5904322061737327	-0
slr0942	slr0942	slr0942	alcohol dehydrogenase [NADP+]	-0.675287062204175	-0.6622581206023597	0.8846999501936352	0.9864138839519214	0.8485361072467434	0.9445730452674896	0.048168005112845205	0.01640045930147984
slr0944	slr0944	slr0944	multidrug-efflux transporter	0.20394590551912717	-0.5446184615525853	0.6491202079095016	0.6117380799929831	1	0.6202620874549323	-0	0.11296735563500297
slr0945	slr0945	slr0945	arsenical resistance protein ArsH homolog	-0.006892580158661231	0.21985856201251408	0.3511266328545749	0.21209171239508076	1	0.7642900732302685	-0	0.025666680117638976
slr0947	slr0947	rpaB;  ycf27	response regulator for energy transfer from phy cobilisomes to photosystems	-0.5700474950702061	-2.5140007639549147	2.049415818209275	1.250912552128039	1	0.2903862800259684	-0	1.3500785118023428
slr0948	slr0948	slr0948	hypothetical protein	0.01917360777164774	0.22051232232096787	0.2498013948211462	0.17677583877075415	1	0.49200989978000487	-0	0.06792356358224583
slr0950	slr0950	slr0950	hemolysin-like protein	-0.29811592551816823	-1.3593984536963493	0.6217912109565147	0.8872051392762201	0.9518401811534895	0.8418815484032875	0.0063904027732630455	0.10161368704476824
slr0951	slr0951	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synth ase	-2.2845121529127517	-3.7430371203966484	1.6092617628610213	1.8271978923300256	0.3039354473386183	0.2903862800259684	1.1815922828045204	2.010100417462188
slr0953	slr0953	slr0953	sucrose-phosphate phosphatase	-0.3257518429392001	0.1582780102075361	0.44811952258409626	0.07410645527524834	0.9518401811534895	0.2903862800259684	0.006982805352971145	0.08499907539242839
slr0954	slr0954	slr0954	hypothetical protein	-0.8554955113647974	-0.020496498516038974	0.6747281465849848	0.21643640720647617	0.7799007804716042	0.7642900732302685	0.09235984724102173	0.0023927977429093286
slr0955	slr0955	slr0955	probable tRNA/rRNA methyltransferase	-0.9954224109389376	-0.6312654756965408	0.5220362883099302	0.7135541505844588	0.3039354473386183	0.7642900732302685	0.5148510317165463	0.07369505597462285
slr0957	slr0957	slr0957	hypothetical protein	0.8253690343906508	0.00409141388389637	0.5489331094573078	0.10837054003958652	0.5048438675696012	0.9445730452674896	0.2450049499759631	1.013216218886375e-4
slr0959	slr0959	slr0959	hypothetical protein	0.47573322258735096	-0.14810643936407358	0.7595235334193468	0.4349684723781915	0.9518401811534895	1	0.010197801072423074	-0
